,landmark,bbl,yearbuilt,yearalter1,yearalter2,histdist,xcoord,ycoord,FISCAL_YEAR,ATS SYSTEM CODE,LOCATION_CODE,LOCATION_NAME,BEDS NUMBER,MANAGED_BY_NAME,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,GRADES_TEXT,GRADES_FINAL_TEXT,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,X_COORDINATE,Y_COORDINATE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,SCHOOL_SUPPORT_TEAM_LEADER_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,Location 1
1734,,2024110022,1931.0,0.0,0.0,,1006407.0,237541.0,2018,07X522      ,X522,Bronx Design and Construction Academy,320700011522,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",07/01/2011 12:00:00 AM,Open,X600,333 EAST 151 STREET,NY,1006407.0,237542.0,201,17,6700,2024110022,BX34,Melrose South-Mott Haven North                                             ,JOYCE PULPHUS,I.A. PRINCIPAL,718-402-7690,718-402-4216,7,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 1- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","333 EAST 151 STREET
BRONX, NY 10451
(40.818645, -73.919949)"
1735,,2024110022,1931.0,0.0,0.0,,1006407.0,237541.0,2018,07X600      ,X600,Alfred E. Smith Career and Technical Education Hig,320700011600,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",07/01/1932 12:00:00 AM,Open,X600,333 EAST 151 STREET,NY,1006407.0,237542.0,201,17,6700,2024110022,BX34,Melrose South-Mott Haven North                                             ,Evan Schwartz,PRINCIPAL,718-993-5000,718-292-1944,7,HS08,,,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 2- Affinity Group,,HS08,H.S. Network 08 Superintendent Office,"MENDEZ, JUAN","333 EAST 151 STREET
BRONX, NY 10451
(40.818645, -73.919949)"
1736,,5036450007,1931.0,0.0,0.0,,954110.0,148272.0,2018,31R041      ,R041,The Stephanie A. Vierno School,353100010041,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1926 12:00:00 AM,Open,R041,216 CLAWSON STREET,NY,954110.0,148273.0,502,50,12200,5036450007,SI45,New Dorp-Midland Beach                                                     ,Jennifer Logan,PRINCIPAL,718-351-6777,718-667-8200,31,R831,COMMUNITY SCHOOL DISTRICT 31,"LODICO, ANTHONY",Field Support Center - Staten Island,"MORAN, KEVIN",School Support Team 2- Staten Island,,,,,"216 CLAWSON STREET
STATEN ISLAND, NY 10306
(40.573599, -74.108492)"
1737,,4071280010,1955.0,0.0,0.0,,1045734.0,209575.0,2018,75Q004      ,Q004,P.S. Q004,307500014004,DOE,Special Education,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,09,10,11,12,SE",11/05/1991 12:00:00 AM,Open,Q179,196-25 PECK AVENUE,NY,1045735.0,209576.0,408,23,134700,4071280010,QN41,Fresh Meadows-Utopia                                                       ,MARCY BERGER,PRINCIPAL,718-264-0916,718-264-1205,26,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",Field Support Center D75,Tillman Roberto,Children First Network 751,,,,,"196-25 PECK AVENUE
QUEENS, NY 11365
(40.7417, -73.778118)"
1738,,4067260070,1964.0,0.0,2014.0,,1037242.0,209339.0,2018,25Q163      ,Q163,P.S. 163 Flushing Heights,342500010163,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1935 12:00:00 AM,Open,Q163,159-01 59 AVENUE,NY,1037243.0,209340.0,407,20,121500,4067260070,QN62,Queensboro Hill                                                            ,Francine Marsaggi,PRINCIPAL,718-353-2514,718-460-4244,25,Q825,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 3- Queens North,,,,,"159-01 59 AVENUE
QUEENS, NY 11365
(40.741107, -73.808765)"
1739,INDIVIDUAL LANDMARK,1013730001,0.0,0.0,0.0,,998218.0,217271.0,2018,02M217      ,M217,P.S./I.S. 217 Roosevelt Island,310200010217,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",07/01/1999 12:00:00 AM,Open,M271,645 MAIN STREET,NY,996320.0,213836.0,108,5,23801,1013730001,MN31,Lenox Hill-Roosevelt Island                                                ,MANDANA BECKMAN,PRINCIPAL,212-980-0294,212-980-1192,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,,,,,"645 MAIN STREET
MANHATTAN, NY 10044
(40.753598, -73.956435)"
1740,,4097230150,1936.0,1999.0,0.0,,1036090.0,198149.0,2018,28Q117      ,Q117,P.S. 117 J. Keld / Briarwood School,342800010117,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1928 12:00:00 AM,Open,Q117,85-15 143 STREET,NY,1036102.0,198160.0,408,24,23200,4097230150,QN35,Briarwood-Jamaica Hills                                                    ,PAULA CUNNINGHAM,PRINCIPAL,718-526-4780,718-297-1796,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,,,,,"85-15 143 STREET
QUEENS, NY 11435
(40.710428, -73.812968)"
1741,,4014540018,1939.0,0.0,0.0,,1019138.0,213835.0,2018,30Q280      ,Q280,P.S. 280,343000010280,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/2010 12:00:00 AM,Open,Q280,34-20 94TH STREET,NY,1019129.0,213766.0,403,25,27300,4014540018,QN28,Jackson Heights                                                            ,LISA HIDALGO,PRINCIPAL,718-424-9031,718-424-9093,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 5- Queens North,,,,,"34-20 94TH STREET
QUEENS, NY 11372
(40.753345, -73.874109)"
1742,INDIVIDUAL LANDMARK,4018490001,1930.0,1998.0,2000.0,,1019130.0,209203.0,2018,24Q236      ,Q236,International High School for Health Sciences,342400011236,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",07/01/2013 12:00:00 AM,Open,Q455,48-01 90 STREET,NY,1019130.0,209204.0,404,25,46100,4018490001,QN29,Elmhurst                                                                   ,Carl Finney,I.A. PRINCIPAL,718-595-8600,718-595-8605,24,HS12,,,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 4- Affinity Group,,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY","48-01 90 STREET
QUEENS, NY 11373
(40.740824, -73.874129)"
1743,INDIVIDUAL LANDMARK,4018490001,1930.0,1998.0,2000.0,,1019130.0,209203.0,2018,24Q455      ,Q455,Newtown High School,342400011455,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/1922 12:00:00 AM,Open,Q455,48-01 90 STREET,NY,1019130.0,209204.0,404,25,46100,4018490001,QN29,Elmhurst                                                                   ,JOHN FICALORA,PRINCIPAL,718-595-8400,718-699-8584,24,HS01,,,Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 1- Queens North,,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE","48-01 90 STREET
QUEENS, NY 11373
(40.740824, -73.874129)"
1744,,3005660001,1966.0,0.0,0.0,,980958.0,185956.0,2018,15K015      ,K015,P.S. 015 Patrick F. Daly,331500010015,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1968 12:00:00 AM,Open,K015,71 SULLIVAN STREET,NY,980959.0,185957.0,306,38,5300,3005660001,BK33,Carroll Gardens-Columbia Street-Red Hook                                   ,PEGGY WYNS MADISON,PRINCIPAL,718-330-9280,718-596-2576,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,,,,,"71 SULLIVAN STREET
BROOKLYN, NY 11231
(40.677085, -74.011864)"
1745,,1018520099,1957.0,0.0,0.0,,992970.0,228982.0,2018,03M163      ,M163,P.S. 163 Alfred E. Smith,310300010163,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1958 12:00:00 AM,Open,M163,163 WEST  97 STREET,NY,992980.0,228978.0,107,7,18500,1018520099,MN12,Upper West Side                                                            ,Donny Lopez,PRINCIPAL,212-678-2854,212-678-2856,3,M803,COMMUNITY SCHOOL DISTRICT 03,"ALTSCHUL, ILENE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 5- Manhattan,,,,,"163 WEST 97 STREET
MANHATTAN, NY 10025
(40.795163, -73.96847)"
1746,,2031090001,1971.0,0.0,0.0,,1015591.0,247565.0,2018,12X129      ,X129,M.S. 129 Academy for Independent Learning and Lead,321200010129,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/1971 12:00:00 AM,Open,X129,2055 MAPES AVENUE,NY,1015591.0,247565.0,206,15,37100,2031090001,BX17,East Tremont                                                               ,Raymond Granda,PRINCIPAL,718-933-5976,718-933-8132,12,X812,COMMUNITY SCHOOL DISTRICT 12,"ESPINAL PACHECO, RAFAELA",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 5- Bronx,,,,,"2055 MAPES AVENUE
BRONX, NY 10460
(40.846128, -73.886721)"
1747,,2031090001,1971.0,0.0,0.0,,1015591.0,247565.0,2018,12X300      ,X300,The School of Science and Applied Learning,321200010300,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/2005 12:00:00 AM,Open,X234,2050 PROSPECT AVENUE,NY,1015591.0,247565.0,206,15,37100,2031090001,BX17,East Tremont                                                               ,VENESSA SINGLETON,PRINCIPAL,718-584-6310,718-220-1370,12,X812,COMMUNITY SCHOOL DISTRICT 12,"ESPINAL PACHECO, RAFAELA",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 5- Bronx,,,,,"2050 PROSPECT AVENUE
BRONX, NY 10457
(40.846128, -73.886721)"
1748,,2031090001,1971.0,0.0,0.0,,1015591.0,247565.0,2018,12X316      ,X316,Kappa III,321200010316,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",09/08/2004 12:00:00 AM,Open,X129,2055 MAPES AVENUE,NY,1015591.0,247565.0,206,15,37100,2031090001,BX17,East Tremont                                                               ,Jean Colon,I.A. PRINCIPAL,718-561-3580,718-561-3719,12,X812,COMMUNITY SCHOOL DISTRICT 12,"ESPINAL PACHECO, RAFAELA",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 5- Bronx,,,,,"2055 MAPES AVENUE
BRONX, NY 10460
(40.846128, -73.886721)"
1749,,4109060001,1931.0,0.0,0.0,,1052245.0,197145.0,2018,29Q134      ,Q134,P.S. 134 Hollis,342900010134,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1928 12:00:00 AM,Open,Q134,203-02 109 AVENUE,NY,1052246.0,197146.0,412,27,50800,4109060001,QN07,Hollis                                                                     ,Robert Chambers,PRINCIPAL,718-464-5544,718-464-7779,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,,"203-02 109 AVENUE
QUEENS, NY 11412
(40.707535, -73.754747)"
1750,,4109750001,1959.0,0.0,0.0,,1051828.0,195254.0,2018,29Q360      ,Q360,P.S. 360,342900010360,DOE,General Academic,Elementary,"PK,0K,01,02,SE","PK,0K,01,02,03,04,05",07/01/2015 12:00:00 AM,Open,Q892,199-10 112 AVENUE,NY,1051832.0,195248.0,412,27,52000,4109750001,QN08,St. Albans                                                                 ,Rachel Thomas,I.A. PRINCIPAL,718-776-7370,718-776-7380,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,,"199-10 112 AVENUE
QUEENS, NY 11412
(40.702329, -73.756259)"
1751,,4015140001,1930.0,1994.0,0.0,,1017599.0,211073.0,2018,24Q089      ,Q089,P.S. 089 Elmhurst,342400010089,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1908 12:00:00 AM,Open,Q089,85-28 BRITTON AVENUE,NY,1017600.0,211074.0,404,25,27100,4015140001,QN29,Elmhurst                                                                   ,Laura La Sala,PRINCIPAL,718-898-2230,718-672-3066,24,Q824,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 2- Queens North,,,,,"85-28 BRITTON AVENUE
QUEENS, NY 11373
(40.745963, -73.879641)"
1752,,3014900001,1965.0,2005.0,0.0,,1005843.0,188964.0,2018,16K005      ,K005,P.S. 005 Dr. Ronald Mcnair,331600010005,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1966 12:00:00 AM,Open,K005,820 HANCOCK STREET,NY,1005891.0,188938.0,303,41,37700,3014900001,BK35,Stuyvesant Heights                                                         ,LENA GATES,PRINCIPAL,718-218-2444,718-218-2445,16,K816,COMMUNITY SCHOOL DISTRICT 16,"AMON, RAHESHA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 6- Brooklyn North,,,,,"820 HANCOCK STREET
BROOKLYN, NY 11233
(40.685241, -73.92197)"
1753,,2023440096,1913.0,1985.0,1995.0,,1003631.0,236486.0,2018,07X427      ,X427,Community School for Social Justice,320700011427,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2001 12:00:00 AM,Open,X884,350 GERARD AVENUE,NY,1003637.0,236471.0,201,8,6300,2023440096,BX63,West Concourse                                                             ,Jaime Guzman,PRINCIPAL,718-402-8481,718-402-8650,7,HS12,,,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 5- Affinity Group,,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY","350 GERARD AVENUE
BRONX, NY 10451
(40.815712, -73.92996)"
1754,,2023440096,1913.0,1985.0,1995.0,,1003631.0,236486.0,2018,07X670      ,X670,Health Opportunities High School,320700011670,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",06/05/1996 12:00:00 AM,Open,X884,350 GERARD AVENUE,NY,1003637.0,236471.0,201,8,6300,2023440096,BX63,West Concourse                                                             ,Julie Mchedlishvili,PRINCIPAL,718-401-1826,718-401-1632,7,HS02,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 1- Bronx,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON","350 GERARD AVENUE
BRONX, NY 10451
(40.815712, -73.92996)"
1755,,4005290002,1995.0,0.0,0.0,,1002542.0,218334.0,2018,30Q450      ,Q450,Long Island City High School,343000011450,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",06/05/1996 12:00:00 AM,Open,Q452,14-30 BROADWAY,NY,1002558.0,218315.0,401,22,4500,4005290002,QN70,Astoria                                                                    ,Vivian Selenikas,PRINCIPAL,718-545-7095,718-545-2980,30,HS09,,,Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 1- Queens North,,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL","14-30 BROADWAY
QUEENS, NY 11106
(40.765881, -73.933907)"
1756,,1008897501,1977.0,0.0,0.0,,989494.0,211251.0,2018,02M427      ,M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,310200011427,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2010 12:00:00 AM,Open,M620,111 EAST  33RD STREET,NY,989495.0,211251.0,105,2,7200,1008897501,MN20,Murray Hill-Kips Bay                                                       ,Siv Boletsis,PRINCIPAL,212-576-0502,212-576-0518,2,HS04,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 1- Manhattan,,HS04,HS Network 04 Superintendent Office,"ROSALES, MARISOL","111 EAST 33RD STREET
MANHATTAN, NY 10016
(40.74651, -73.98107)"
1757,,1008897501,1977.0,0.0,0.0,,989494.0,211251.0,2018,02M432      ,M432,Murray Hill Academy,310200011432,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",07/01/2010 12:00:00 AM,Open,M620,111 EAST  33RD STREET,NY,989495.0,211251.0,105,2,7200,1008897501,MN20,Murray Hill-Kips Bay                                                       ,Anita Manninen Felix,PRINCIPAL,212-696-0195,212-696-2498,2,HS10,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL","111 EAST 33RD STREET
MANHATTAN, NY 10016
(40.74651, -73.98107)"
1758,,1008897501,1977.0,0.0,0.0,,989494.0,211251.0,2018,02M500      ,M500,Unity Center for Urban Technologies,310200011500,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",06/05/1996 12:00:00 AM,Open,M620,111 EAST  33RD STREET,NY,989495.0,211251.0,105,2,7200,1008897501,MN20,Murray Hill-Kips Bay                                                       ,FAUSTO DE LA ROSA,PRINCIPAL,212-576-0530,212-576-0562,2,HS04,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 1- Manhattan,,HS04,HS Network 04 Superintendent Office,"ROSALES, MARISOL","111 EAST 33RD STREET
MANHATTAN, NY 10016
(40.74651, -73.98107)"
1759,,4080820285,1931.0,0.0,0.0,,1053506.0,219538.0,2018,26Q098      ,Q098,P.S. 098 The Douglaston School,342600010098,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/1931 12:00:00 AM,Open,Q098,40-20 235 STREET,NY,1053499.0,219509.0,411,19,148300,4080820285,QN45,Douglas Manor-Douglaston-Little Neck                                       ,Lena Kim,PRINCIPAL,718-423-8535,718-423-8550,26,Q826,COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 4- Queens North,,,,,"40-20 235 STREET
QUEENS, NY 11363
(40.768906, -73.749998)"
1760,,2027100001,1904.0,1912.0,0.0,,1012517.0,237219.0,2018,08X332      ,X332,Holcombe L. Rucker School of Community Research,320800011332,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",07/01/2006 12:00:00 AM,Open,X039,965 LONGWOOD AVENUE,NY,1012517.0,237219.0,202,17,8700,2027100001,BX33,Longwood                                                                   ,SHARIF RUCKER,PRINCIPAL,718-860-1053,718-860-1321,8,HS09,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL","965 LONGWOOD AVENUE
BRONX, NY 10459
(40.817741, -73.897876)"
1761,,2027100001,1904.0,1912.0,0.0,,1012517.0,237219.0,2018,08X530      ,X530,Longwood Preparatory Academy,320800011530,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",04/29/1997 12:00:00 AM,Open,X039,965 LONGWOOD AVENUE,NY,1012517.0,237219.0,202,17,8700,2027100001,BX33,Longwood                                                                   ,Asya Johnson,PRINCIPAL,718-860-1242,718-860-1934,8,HS09,,,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL","965 LONGWOOD AVENUE
BRONX, NY 10459
(40.817741, -73.897876)"
1762,,4012600001,1998.0,0.0,0.0,,1013928.0,213493.0,2018,30Q230      ,Q230,I.S. 230,343000010230,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",07/01/2000 12:00:00 AM,Open,Q230,73-10 34 AVENUE,NY,1013928.0,213494.0,403,25,28900,4012600001,QN28,Jackson Heights                                                            ,Ronald Zirin,PRINCIPAL,718-335-7648,718-335-7513,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PENDERGAST, LAWRENCE",School Support Team 5- Queens North,,,,,"73-10 34 AVENUE
JACKSON HEIGHTS, NY 11372
(40.752618, -73.892883)"
1763,,4096840008,1931.0,2011.0,0.0,,1036320.0,195780.0,2018,28Q082      ,Q082,P.S. 082 Hammond,342800010082,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",07/01/1906 12:00:00 AM,Open,Q082,88-02 144 STREET,NY,1036320.0,195781.0,412,24,21400,4096840008,QN35,Briarwood-Jamaica Hills                                                    ,Grisel Rodriguez,PRINCIPAL,718-526-4139,718-297-0290,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,,,,,"88-02 144 STREET
QUEENS, NY 11435
(40.703897, -73.8122)"
1764,,2055310021,1925.0,0.0,0.0,,1031947.0,242382.0,2018,75M401      ,M401,Hospital Schools,307500011401,DOE,Special Education,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","01,02,03,04,05,06,07,08,09,10,11,12,SE",07/01/1999 12:00:00 AM,Open,X953,3450 EAST TREMONT AVENUE,NY,1031947.0,242382.0,210,13,16600,2055310021,BX52,Schuylerville-Throgs Neck-Edgewater Park                                   ,MARY MAHER,PRINCIPAL,718-794-7260,718-794-7263,8,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",Field Support Center D75,Tillman Roberto,Children First Network 754,,,,,"3450 EAST TREMONT AVENUE
BRONX, NY 10465
(40.831829, -73.827642)"
1765,,2055310021,1925.0,0.0,0.0,,1031947.0,242382.0,2018,75M501      ,M501,Home Instruction,307500010000,DOE,Home School,K-12 all grades,"0K,02,03,04,06,07,08,09,10,11,12,SE","01,02,03,04,05,06,07,08,09,10,11,12",07/01/2000 12:00:00 AM,Open,X953,3450 EAST TREMONT AVENUE,NY,1031947.0,242382.0,210,13,16600,2055310021,BX52,Schuylerville-Throgs Neck-Edgewater Park                                   ,Ramona Pizarro,PRINCIPAL,646-486-3557,646-486-3556,8,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",Field Support Center D75,Tillman Roberto,Children First Network 754,,,,,"3450 EAST TREMONT AVENUE
BRONX, NY 10465
(40.831829, -73.827642)"
1766,,3063990040,2012.0,0.0,0.0,,982136.0,160277.0,2018,20K163      ,K163,P.S. 163 Bath Beach,332000010163,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",07/01/1909 12:00:00 AM,Open,K807,109 BAY 14TH STREET,NY,982176.0,160328.0,311,43,18000,3063990040,BK27,Bath Beach                                                                 ,Jessica Riccio,PRINCIPAL,718-236-9003,718-259-3042,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 4- Brooklyn South,,,,,"109 BAY 14TH STREET
BROOKLYN, NY 11214
(40.606739, -74.007469)"
1767,,3063990040,2012.0,0.0,0.0,,982136.0,160277.0,2018,20K748      ,K748,P.S. 748 Brooklyn School for Global Scholars,332000010748,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",07/01/2010 12:00:00 AM,Open,K163,1664 BENSON AVENUE,NY,982176.0,160328.0,311,43,18000,3063990040,BK27,Bath Beach                                                                 ,Ursula Annio,PRINCIPAL,718-382-3130,718-382-3140,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 4- Brooklyn South,,,,,"1664 BENSON AVENUE
BROOKLYN, NY 11214
(40.606739, -74.007469)"
